business_id,event_id,booking_id,event_type,event_at,status_after,start_after,end_after,staff_id_after,expected_value_ex_gst_after
B001,HB00707-created,HB00707,created,2025-11-03T09:00:00+11:00,Booked,2025-11-13T09:00:00+11:00,2025-11-13T10:00:00+11:00,S02,70
B001,HB00707-completed,HB00707,completed,2025-11-13T10:00:00+11:00,Completed,2025-11-13T09:00:00+11:00,2025-11-13T10:00:00+11:00,S02,70
B001,HB00708-created,HB00708,created,2025-11-11T12:00:00+11:00,Booked,2025-11-13T12:00:00+11:00,2025-11-13T13:00:00+11:00,S02,70
B001,HB00708-completed,HB00708,completed,2025-11-13T13:00:00+11:00,Completed,2025-11-13T12:00:00+11:00,2025-11-13T13:00:00+11:00,S02,70
B001,HB00709-created,HB00709,created,2025-11-04T09:00:00+11:00,Booked,2025-11-14T09:00:00+11:00,2025-11-14T10:00:00+11:00,S02,70
B001,HB00709-completed,HB00709,completed,2025-11-14T10:00:00+11:00,Completed,2025-11-14T09:00:00+11:00,2025-11-14T10:00:00+11:00,S02,70
B001,HB00710-created,HB00710,created,2025-11-12T12:00:00+11:00,Booked,2025-11-14T12:00:00+11:00,2025-11-14T14:00:00+11:00,S02,180
B001,HB00710-completed,HB00710,completed,2025-11-14T14:00:00+11:00,Completed,2025-11-14T12:00:00+11:00,2025-11-14T14:00:00+11:00,S02,180
B001,HB00711-created,HB00711,created,2025-10-31T09:00:00+11:00,Booked,2025-11-10T09:00:00+11:00,2025-11-10T10:00:00+11:00,S03,70
B001,HB00711-completed,HB00711,completed,2025-11-10T10:00:00+11:00,Completed,2025-11-10T09:00:00+11:00,2025-11-10T10:00:00+11:00,S03,70
B001,HB00712-created,HB00712,created,2025-11-08T12:00:00+11:00,Booked,2025-11-10T12:00:00+11:00,2025-11-10T14:00:00+11:00,S03,180
B001,HB00712-completed,HB00712,completed,2025-11-10T14:00:00+11:00,Completed,2025-11-10T12:00:00+11:00,2025-11-10T14:00:00+11:00,S03,180
B001,HB00713-created,HB00713,created,2025-11-01T09:00:00+11:00,Booked,2025-11-11T09:00:00+11:00,2025-11-11T11:00:00+11:00,S03,180
B001,HB00713-completed,HB00713,completed,2025-11-11T11:00:00+11:00,Completed,2025-11-11T09:00:00+11:00,2025-11-11T11:00:00+11:00,S03,180
B001,HB00714-created,HB00714,created,2025-11-09T12:00:00+11:00,Booked,2025-11-11T12:00:00+11:00,2025-11-11T13:00:00+11:00,S03,70
B001,HB00714-completed,HB00714,completed,2025-11-11T13:00:00+11:00,Completed,2025-11-11T12:00:00+11:00,2025-11-11T13:00:00+11:00,S03,70
B001,HB00715-created,HB00715,created,2025-11-02T09:00:00+11:00,Booked,2025-11-12T09:00:00+11:00,2025-11-12T10:00:00+11:00,S03,70
B001,HB00715-completed,HB00715,completed,2025-11-12T10:00:00+11:00,Completed,2025-11-12T09:00:00+11:00,2025-11-12T10:00:00+11:00,S03,70
B001,HB00716-created,HB00716,created,2025-11-10T12:00:00+11:00,Booked,2025-11-12T12:00:00+11:00,2025-11-12T13:00:00+11:00,S03,70
B001,HB00716-completed,HB00716,completed,2025-11-12T13:00:00+11:00,Completed,2025-11-12T12:00:00+11:00,2025-11-12T13:00:00+11:00,S03,70
B001,HB00717-created,HB00717,created,2025-11-03T09:00:00+11:00,Booked,2025-11-13T09:00:00+11:00,2025-11-13T10:00:00+11:00,S03,70
B001,HB00717-completed,HB00717,completed,2025-11-13T10:00:00+11:00,Completed,2025-11-13T09:00:00+11:00,2025-11-13T10:00:00+11:00,S03,70
B001,HB00718-created,HB00718,created,2025-11-11T12:00:00+11:00,Booked,2025-11-13T12:00:00+11:00,2025-11-13T14:00:00+11:00,S03,180
B001,HB00718-completed,HB00718,completed,2025-11-13T14:00:00+11:00,Completed,2025-11-13T12:00:00+11:00,2025-11-13T14:00:00+11:00,S03,180
B001,HB00719-created,HB00719,created,2025-11-04T09:00:00+11:00,Booked,2025-11-14T09:00:00+11:00,2025-11-14T11:00:00+11:00,S03,180
B001,HB00719-completed,HB00719,completed,2025-11-14T11:00:00+11:00,Completed,2025-11-14T09:00:00+11:00,2025-11-14T11:00:00+11:00,S03,180
B001,HB00720-created,HB00720,created,2025-11-12T12:00:00+11:00,Booked,2025-11-14T12:00:00+11:00,2025-11-14T13:00:00+11:00,S03,70
B001,HB00720-completed,HB00720,completed,2025-11-14T13:00:00+11:00,Completed,2025-11-14T12:00:00+11:00,2025-11-14T13:00:00+11:00,S03,70
B001,HB00721-created,HB00721,created,2025-11-07T09:00:00+11:00,Booked,2025-11-17T09:00:00+11:00,2025-11-17T10:00:00+11:00,S01,70
B001,HB00721-completed,HB00721,completed,2025-11-17T10:00:00+11:00,Completed,2025-11-17T09:00:00+11:00,2025-11-17T10:00:00+11:00,S01,70
B001,HB00722-created,HB00722,created,2025-11-15T12:00:00+11:00,Booked,2025-11-17T12:00:00+11:00,2025-11-17T13:00:00+11:00,S01,70
B001,HB00722-completed,HB00722,completed,2025-11-17T13:00:00+11:00,Completed,2025-11-17T12:00:00+11:00,2025-11-17T13:00:00+11:00,S01,70
B001,HB00723-created,HB00723,created,2025-11-08T09:00:00+11:00,Booked,2025-11-18T09:00:00+11:00,2025-11-18T10:00:00+11:00,S01,70
B001,HB00723-completed,HB00723,completed,2025-11-18T10:00:00+11:00,Completed,2025-11-18T09:00:00+11:00,2025-11-18T10:00:00+11:00,S01,70
B001,HB00724-created,HB00724,created,2025-11-16T12:00:00+11:00,Booked,2025-11-18T12:00:00+11:00,2025-11-18T14:00:00+11:00,S01,180
B001,HB00724-completed,HB00724,completed,2025-11-18T14:00:00+11:00,Completed,2025-11-18T12:00:00+11:00,2025-11-18T14:00:00+11:00,S01,180
B001,HB00725-created,HB00725,created,2025-11-09T09:00:00+11:00,Booked,2025-11-19T09:00:00+11:00,2025-11-19T11:00:00+11:00,S01,180
B001,HB00725-completed,HB00725,completed,2025-11-19T11:00:00+11:00,Completed,2025-11-19T09:00:00+11:00,2025-11-19T11:00:00+11:00,S01,180
B001,HB00726-created,HB00726,created,2025-11-17T12:00:00+11:00,Booked,2025-11-19T12:00:00+11:00,2025-11-19T13:00:00+11:00,S01,70
B001,HB00726-completed,HB00726,completed,2025-11-19T13:00:00+11:00,Completed,2025-11-19T12:00:00+11:00,2025-11-19T13:00:00+11:00,S01,70
B001,HB00727-created,HB00727,created,2025-11-10T09:00:00+11:00,Booked,2025-11-20T09:00:00+11:00,2025-11-20T10:00:00+11:00,S01,70
B001,HB00727-completed,HB00727,completed,2025-11-20T10:00:00+11:00,Completed,2025-11-20T09:00:00+11:00,2025-11-20T10:00:00+11:00,S01,70
B001,HB00728-created,HB00728,created,2025-11-18T12:00:00+11:00,Booked,2025-11-20T12:00:00+11:00,2025-11-20T13:00:00+11:00,S01,70
B001,HB00728-completed,HB00728,completed,2025-11-20T13:00:00+11:00,Completed,2025-11-20T12:00:00+11:00,2025-11-20T13:00:00+11:00,S01,70
B001,HB00729-created,HB00729,created,2025-11-11T09:00:00+11:00,Booked,2025-11-21T09:00:00+11:00,2025-11-21T10:00:00+11:00,S01,70
B001,HB00729-completed,HB00729,completed,2025-11-21T10:00:00+11:00,Completed,2025-11-21T09:00:00+11:00,2025-11-21T10:00:00+11:00,S01,70
B001,HB00730-created,HB00730,created,2025-11-19T12:00:00+11:00,Booked,2025-11-21T12:00:00+11:00,2025-11-21T14:00:00+11:00,S01,180
B001,HB00730-completed,HB00730,completed,2025-11-21T14:00:00+11:00,Completed,2025-11-21T12:00:00+11:00,2025-11-21T14:00:00+11:00,S01,180
B001,HB00731-created,HB00731,created,2025-11-07T09:00:00+11:00,Booked,2025-11-17T09:00:00+11:00,2025-11-17T10:00:00+11:00,S02,70
B001,HB00731-completed,HB00731,completed,2025-11-17T10:00:00+11:00,Completed,2025-11-17T09:00:00+11:00,2025-11-17T10:00:00+11:00,S02,70
B001,HB00732-created,HB00732,created,2025-11-15T12:00:00+11:00,Booked,2025-11-17T12:00:00+11:00,2025-11-17T14:00:00+11:00,S02,180
B001,HB00732-completed,HB00732,completed,2025-11-17T14:00:00+11:00,Completed,2025-11-17T12:00:00+11:00,2025-11-17T14:00:00+11:00,S02,180
B001,HB00733-created,HB00733,created,2025-11-08T09:00:00+11:00,Booked,2025-11-18T09:00:00+11:00,2025-11-18T11:00:00+11:00,S02,180
B001,HB00733-completed,HB00733,completed,2025-11-18T11:00:00+11:00,Completed,2025-11-18T09:00:00+11:00,2025-11-18T11:00:00+11:00,S02,180
B001,HB00734-created,HB00734,created,2025-11-16T12:00:00+11:00,Booked,2025-11-18T12:00:00+11:00,2025-11-18T13:00:00+11:00,S02,70
B001,HB00734-completed,HB00734,completed,2025-11-18T13:00:00+11:00,Completed,2025-11-18T12:00:00+11:00,2025-11-18T13:00:00+11:00,S02,70
B001,HB00735-created,HB00735,created,2025-11-09T09:00:00+11:00,Booked,2025-11-19T09:00:00+11:00,2025-11-19T10:00:00+11:00,S02,70
B001,HB00735-completed,HB00735,completed,2025-11-19T10:00:00+11:00,Completed,2025-11-19T09:00:00+11:00,2025-11-19T10:00:00+11:00,S02,70
B001,HB00736-created,HB00736,created,2025-11-17T12:00:00+11:00,Booked,2025-11-19T12:00:00+11:00,2025-11-19T13:00:00+11:00,S02,70
B001,HB00736-completed,HB00736,completed,2025-11-19T13:00:00+11:00,Completed,2025-11-19T12:00:00+11:00,2025-11-19T13:00:00+11:00,S02,70
B001,HB00737-created,HB00737,created,2025-11-10T09:00:00+11:00,Booked,2025-11-20T09:00:00+11:00,2025-11-20T10:00:00+11:00,S02,70
B001,HB00737-completed,HB00737,completed,2025-11-20T10:00:00+11:00,Completed,2025-11-20T09:00:00+11:00,2025-11-20T10:00:00+11:00,S02,70
B001,HB00738-created,HB00738,created,2025-11-18T12:00:00+11:00,Booked,2025-11-20T12:00:00+11:00,2025-11-20T14:00:00+11:00,S02,180
B001,HB00738-completed,HB00738,completed,2025-11-20T14:00:00+11:00,Completed,2025-11-20T12:00:00+11:00,2025-11-20T14:00:00+11:00,S02,180
B001,HB00739-created,HB00739,created,2025-11-11T09:00:00+11:00,Booked,2025-11-21T09:00:00+11:00,2025-11-21T11:00:00+11:00,S02,180
B001,HB00739-completed,HB00739,completed,2025-11-21T11:00:00+11:00,Completed,2025-11-21T09:00:00+11:00,2025-11-21T11:00:00+11:00,S02,180
B001,HB00740-created,HB00740,created,2025-11-19T12:00:00+11:00,Booked,2025-11-21T12:00:00+11:00,2025-11-21T13:00:00+11:00,S02,70
B001,HB00740-completed,HB00740,completed,2025-11-21T13:00:00+11:00,Completed,2025-11-21T12:00:00+11:00,2025-11-21T13:00:00+11:00,S02,70
B001,HB00741-created,HB00741,created,2025-11-07T09:00:00+11:00,Booked,2025-11-17T09:00:00+11:00,2025-11-17T11:00:00+11:00,S03,180
B001,HB00741-completed,HB00741,completed,2025-11-17T11:00:00+11:00,Completed,2025-11-17T09:00:00+11:00,2025-11-17T11:00:00+11:00,S03,180
B001,HB00742-created,HB00742,created,2025-11-15T12:00:00+11:00,Booked,2025-11-17T12:00:00+11:00,2025-11-17T13:00:00+11:00,S03,70
B001,HB00742-completed,HB00742,completed,2025-11-17T13:00:00+11:00,Completed,2025-11-17T12:00:00+11:00,2025-11-17T13:00:00+11:00,S03,70
B001,HB00743-created,HB00743,created,2025-11-08T09:00:00+11:00,Booked,2025-11-18T09:00:00+11:00,2025-11-18T10:00:00+11:00,S03,70
B001,HB00743-completed,HB00743,completed,2025-11-18T10:00:00+11:00,Completed,2025-11-18T09:00:00+11:00,2025-11-18T10:00:00+11:00,S03,70
B001,HB00744-created,HB00744,created,2025-11-16T12:00:00+11:00,Booked,2025-11-18T12:00:00+11:00,2025-11-18T13:00:00+11:00,S03,70
B001,HB00744-completed,HB00744,completed,2025-11-18T13:00:00+11:00,Completed,2025-11-18T12:00:00+11:00,2025-11-18T13:00:00+11:00,S03,70
B001,HB00745-created,HB00745,created,2025-11-09T09:00:00+11:00,Booked,2025-11-19T09:00:00+11:00,2025-11-19T10:00:00+11:00,S03,70
B001,HB00745-completed,HB00745,completed,2025-11-19T10:00:00+11:00,Completed,2025-11-19T09:00:00+11:00,2025-11-19T10:00:00+11:00,S03,70
B001,HB00746-created,HB00746,created,2025-11-17T12:00:00+11:00,Booked,2025-11-19T12:00:00+11:00,2025-11-19T14:00:00+11:00,S03,180
B001,HB00746-completed,HB00746,completed,2025-11-19T14:00:00+11:00,Completed,2025-11-19T12:00:00+11:00,2025-11-19T14:00:00+11:00,S03,180
B001,HB00747-created,HB00747,created,2025-11-10T09:00:00+11:00,Booked,2025-11-20T09:00:00+11:00,2025-11-20T11:00:00+11:00,S03,180
B001,HB00747-completed,HB00747,completed,2025-11-20T11:00:00+11:00,Completed,2025-11-20T09:00:00+11:00,2025-11-20T11:00:00+11:00,S03,180
B001,HB00748-created,HB00748,created,2025-11-18T12:00:00+11:00,Booked,2025-11-20T12:00:00+11:00,2025-11-20T13:00:00+11:00,S03,70
B001,HB00748-completed,HB00748,completed,2025-11-20T13:00:00+11:00,Completed,2025-11-20T12:00:00+11:00,2025-11-20T13:00:00+11:00,S03,70
B001,HB00749-created,HB00749,created,2025-11-11T09:00:00+11:00,Booked,2025-11-21T09:00:00+11:00,2025-11-21T10:00:00+11:00,S03,70
B001,HB00749-completed,HB00749,completed,2025-11-21T10:00:00+11:00,Completed,2025-11-21T09:00:00+11:00,2025-11-21T10:00:00+11:00,S03,70
B001,HB00750-created,HB00750,created,2025-11-19T12:00:00+11:00,Booked,2025-11-21T12:00:00+11:00,2025-11-21T13:00:00+11:00,S03,70
B001,HB00750-completed,HB00750,completed,2025-11-21T13:00:00+11:00,Completed,2025-11-21T12:00:00+11:00,2025-11-21T13:00:00+11:00,S03,70
B001,HB00751-created,HB00751,created,2025-11-14T09:00:00+11:00,Booked,2025-11-24T09:00:00+11:00,2025-11-24T10:00:00+11:00,S01,70
B001,HB00751-completed,HB00751,completed,2025-11-24T10:00:00+11:00,Completed,2025-11-24T09:00:00+11:00,2025-11-24T10:00:00+11:00,S01,70
B001,HB00752-created,HB00752,created,2025-11-22T12:00:00+11:00,Booked,2025-11-24T12:00:00+11:00,2025-11-24T14:00:00+11:00,S01,180
B001,HB00752-completed,HB00752,completed,2025-11-24T14:00:00+11:00,Completed,2025-11-24T12:00:00+11:00,2025-11-24T14:00:00+11:00,S01,180
B001,HB00753-created,HB00753,created,2025-11-15T09:00:00+11:00,Booked,2025-11-25T09:00:00+11:00,2025-11-25T11:00:00+11:00,S01,180
B001,HB00753-completed,HB00753,completed,2025-11-25T11:00:00+11:00,Completed,2025-11-25T09:00:00+11:00,2025-11-25T11:00:00+11:00,S01,180
B001,HB00754-created,HB00754,created,2025-11-23T12:00:00+11:00,Booked,2025-11-25T12:00:00+11:00,2025-11-25T13:00:00+11:00,S01,70
B001,HB00754-completed,HB00754,completed,2025-11-25T13:00:00+11:00,Completed,2025-11-25T12:00:00+11:00,2025-11-25T13:00:00+11:00,S01,70
B001,HB00755-created,HB00755,created,2025-11-16T09:00:00+11:00,Booked,2025-11-26T09:00:00+11:00,2025-11-26T10:00:00+11:00,S01,70
B001,HB00755-completed,HB00755,completed,2025-11-26T10:00:00+11:00,Completed,2025-11-26T09:00:00+11:00,2025-11-26T10:00:00+11:00,S01,70
B001,HB00756-created,HB00756,created,2025-11-24T12:00:00+11:00,Booked,2025-11-26T12:00:00+11:00,2025-11-26T13:00:00+11:00,S01,70
B001,HB00756-completed,HB00756,completed,2025-11-26T13:00:00+11:00,Completed,2025-11-26T12:00:00+11:00,2025-11-26T13:00:00+11:00,S01,70
B001,HB00757-created,HB00757,created,2025-11-17T09:00:00+11:00,Booked,2025-11-27T09:00:00+11:00,2025-11-27T10:00:00+11:00,S01,70
B001,HB00757-completed,HB00757,completed,2025-11-27T10:00:00+11:00,Completed,2025-11-27T09:00:00+11:00,2025-11-27T10:00:00+11:00,S01,70
B001,HB00758-created,HB00758,created,2025-11-25T12:00:00+11:00,Booked,2025-11-27T12:00:00+11:00,2025-11-27T14:00:00+11:00,S01,180
B001,HB00758-completed,HB00758,completed,2025-11-27T14:00:00+11:00,Completed,2025-11-27T12:00:00+11:00,2025-11-27T14:00:00+11:00,S01,180
B001,HB00759-created,HB00759,created,2025-11-18T09:00:00+11:00,Booked,2025-11-28T09:00:00+11:00,2025-11-28T11:00:00+11:00,S01,180
B001,HB00759-completed,HB00759,completed,2025-11-28T11:00:00+11:00,Completed,2025-11-28T09:00:00+11:00,2025-11-28T11:00:00+11:00,S01,180
B001,HB00760-created,HB00760,created,2025-11-26T12:00:00+11:00,Booked,2025-11-28T12:00:00+11:00,2025-11-28T13:00:00+11:00,S01,70
B001,HB00760-completed,HB00760,completed,2025-11-28T13:00:00+11:00,Completed,2025-11-28T12:00:00+11:00,2025-11-28T13:00:00+11:00,S01,70
B001,HB00761-created,HB00761,created,2025-11-14T09:00:00+11:00,Booked,2025-11-24T09:00:00+11:00,2025-11-24T11:00:00+11:00,S02,180
B001,HB00761-completed,HB00761,completed,2025-11-24T11:00:00+11:00,Completed,2025-11-24T09:00:00+11:00,2025-11-24T11:00:00+11:00,S02,180
B001,HB00762-created,HB00762,created,2025-11-22T12:00:00+11:00,Booked,2025-11-24T12:00:00+11:00,2025-11-24T13:00:00+11:00,S02,70
B001,HB00762-completed,HB00762,completed,2025-11-24T13:00:00+11:00,Completed,2025-11-24T12:00:00+11:00,2025-11-24T13:00:00+11:00,S02,70
B001,HB00763-created,HB00763,created,2025-11-15T09:00:00+11:00,Booked,2025-11-25T09:00:00+11:00,2025-11-25T10:00:00+11:00,S02,70
B001,HB00763-completed,HB00763,completed,2025-11-25T10:00:00+11:00,Completed,2025-11-25T09:00:00+11:00,2025-11-25T10:00:00+11:00,S02,70
B001,HB00764-created,HB00764,created,2025-11-23T12:00:00+11:00,Booked,2025-11-25T12:00:00+11:00,2025-11-25T13:00:00+11:00,S02,70
B001,HB00764-completed,HB00764,completed,2025-11-25T13:00:00+11:00,Completed,2025-11-25T12:00:00+11:00,2025-11-25T13:00:00+11:00,S02,70
B001,HB00765-created,HB00765,created,2025-11-16T09:00:00+11:00,Booked,2025-11-26T09:00:00+11:00,2025-11-26T10:00:00+11:00,S02,70
B001,HB00765-completed,HB00765,completed,2025-11-26T10:00:00+11:00,Completed,2025-11-26T09:00:00+11:00,2025-11-26T10:00:00+11:00,S02,70
B001,HB00766-created,HB00766,created,2025-11-24T12:00:00+11:00,Booked,2025-11-26T12:00:00+11:00,2025-11-26T14:00:00+11:00,S02,180
B001,HB00766-completed,HB00766,completed,2025-11-26T14:00:00+11:00,Completed,2025-11-26T12:00:00+11:00,2025-11-26T14:00:00+11:00,S02,180
B001,HB00767-created,HB00767,created,2025-11-17T09:00:00+11:00,Booked,2025-11-27T09:00:00+11:00,2025-11-27T11:00:00+11:00,S02,180
B001,HB00767-completed,HB00767,completed,2025-11-27T11:00:00+11:00,Completed,2025-11-27T09:00:00+11:00,2025-11-27T11:00:00+11:00,S02,180
B001,HB00768-created,HB00768,created,2025-11-25T12:00:00+11:00,Booked,2025-11-27T12:00:00+11:00,2025-11-27T13:00:00+11:00,S02,70
B001,HB00768-completed,HB00768,completed,2025-11-27T13:00:00+11:00,Completed,2025-11-27T12:00:00+11:00,2025-11-27T13:00:00+11:00,S02,70
B001,HB00769-created,HB00769,created,2025-11-18T09:00:00+11:00,Booked,2025-11-28T09:00:00+11:00,2025-11-28T10:00:00+11:00,S02,70
B001,HB00769-completed,HB00769,completed,2025-11-28T10:00:00+11:00,Completed,2025-11-28T09:00:00+11:00,2025-11-28T10:00:00+11:00,S02,70
B001,HB00770-created,HB00770,created,2025-11-26T12:00:00+11:00,Booked,2025-11-28T12:00:00+11:00,2025-11-28T13:00:00+11:00,S02,70
B001,HB00770-completed,HB00770,completed,2025-11-28T13:00:00+11:00,Completed,2025-11-28T12:00:00+11:00,2025-11-28T13:00:00+11:00,S02,70
B001,HB00771-created,HB00771,created,2025-11-14T09:00:00+11:00,Booked,2025-11-24T09:00:00+11:00,2025-11-24T10:00:00+11:00,S03,70
B001,HB00771-completed,HB00771,completed,2025-11-24T10:00:00+11:00,Completed,2025-11-24T09:00:00+11:00,2025-11-24T10:00:00+11:00,S03,70
B001,HB00772-created,HB00772,created,2025-11-22T12:00:00+11:00,Booked,2025-11-24T12:00:00+11:00,2025-11-24T13:00:00+11:00,S03,70
B001,HB00772-completed,HB00772,completed,2025-11-24T13:00:00+11:00,Completed,2025-11-24T12:00:00+11:00,2025-11-24T13:00:00+11:00,S03,70
B001,HB00773-created,HB00773,created,2025-11-15T09:00:00+11:00,Booked,2025-11-25T09:00:00+11:00,2025-11-25T10:00:00+11:00,S03,70
B001,HB00773-completed,HB00773,completed,2025-11-25T10:00:00+11:00,Completed,2025-11-25T09:00:00+11:00,2025-11-25T10:00:00+11:00,S03,70
B001,HB00774-created,HB00774,created,2025-11-23T12:00:00+11:00,Booked,2025-11-25T12:00:00+11:00,2025-11-25T14:00:00+11:00,S03,180
B001,HB00774-completed,HB00774,completed,2025-11-25T14:00:00+11:00,Completed,2025-11-25T12:00:00+11:00,2025-11-25T14:00:00+11:00,S03,180
B001,HB00775-created,HB00775,created,2025-11-16T09:00:00+11:00,Booked,2025-11-26T09:00:00+11:00,2025-11-26T11:00:00+11:00,S03,180
B001,HB00775-completed,HB00775,completed,2025-11-26T11:00:00+11:00,Completed,2025-11-26T09:00:00+11:00,2025-11-26T11:00:00+11:00,S03,180
B001,HB00776-created,HB00776,created,2025-11-24T12:00:00+11:00,Booked,2025-11-26T12:00:00+11:00,2025-11-26T13:00:00+11:00,S03,70
B001,HB00776-completed,HB00776,completed,2025-11-26T13:00:00+11:00,Completed,2025-11-26T12:00:00+11:00,2025-11-26T13:00:00+11:00,S03,70
B001,HB00777-created,HB00777,created,2025-11-17T09:00:00+11:00,Booked,2025-11-27T09:00:00+11:00,2025-11-27T10:00:00+11:00,S03,70
B001,HB00777-completed,HB00777,completed,2025-11-27T10:00:00+11:00,Completed,2025-11-27T09:00:00+11:00,2025-11-27T10:00:00+11:00,S03,70
B001,HB00778-created,HB00778,created,2025-11-25T12:00:00+11:00,Booked,2025-11-27T12:00:00+11:00,2025-11-27T13:00:00+11:00,S03,70
B001,HB00778-completed,HB00778,completed,2025-11-27T13:00:00+11:00,Completed,2025-11-27T12:00:00+11:00,2025-11-27T13:00:00+11:00,S03,70
B001,HB00779-created,HB00779,created,2025-11-18T09:00:00+11:00,Booked,2025-11-28T09:00:00+11:00,2025-11-28T10:00:00+11:00,S03,70
B001,HB00779-completed,HB00779,completed,2025-11-28T10:00:00+11:00,Completed,2025-11-28T09:00:00+11:00,2025-11-28T10:00:00+11:00,S03,70
B001,HB00780-created,HB00780,created,2025-11-26T12:00:00+11:00,Booked,2025-11-28T12:00:00+11:00,2025-11-28T14:00:00+11:00,S03,180
B001,HB00780-completed,HB00780,completed,2025-11-28T14:00:00+11:00,Completed,2025-11-28T12:00:00+11:00,2025-11-28T14:00:00+11:00,S03,180
B001,HB00781-created,HB00781,created,2025-11-21T09:00:00+11:00,Booked,2025-12-01T09:00:00+11:00,2025-12-01T11:00:00+11:00,S01,180
B001,HB00781-completed,HB00781,completed,2025-12-01T11:00:00+11:00,Completed,2025-12-01T09:00:00+11:00,2025-12-01T11:00:00+11:00,S01,180
B001,HB00782-created,HB00782,created,2025-11-29T12:00:00+11:00,Booked,2025-12-01T12:00:00+11:00,2025-12-01T13:00:00+11:00,S01,70
B001,HB00782-completed,HB00782,completed,2025-12-01T13:00:00+11:00,Completed,2025-12-01T12:00:00+11:00,2025-12-01T13:00:00+11:00,S01,70
B001,HB00783-created,HB00783,created,2025-11-22T09:00:00+11:00,Booked,2025-12-02T09:00:00+11:00,2025-12-02T10:00:00+11:00,S01,70
B001,HB00783-completed,HB00783,completed,2025-12-02T10:00:00+11:00,Completed,2025-12-02T09:00:00+11:00,2025-12-02T10:00:00+11:00,S01,70
B001,HB00784-created,HB00784,created,2025-11-30T12:00:00+11:00,Booked,2025-12-02T12:00:00+11:00,2025-12-02T13:00:00+11:00,S01,70
B001,HB00784-completed,HB00784,completed,2025-12-02T13:00:00+11:00,Completed,2025-12-02T12:00:00+11:00,2025-12-02T13:00:00+11:00,S01,70
B001,HB00785-created,HB00785,created,2025-11-23T09:00:00+11:00,Booked,2025-12-03T09:00:00+11:00,2025-12-03T10:00:00+11:00,S01,70
B001,HB00785-completed,HB00785,completed,2025-12-03T10:00:00+11:00,Completed,2025-12-03T09:00:00+11:00,2025-12-03T10:00:00+11:00,S01,70
B001,HB00786-created,HB00786,created,2025-12-01T12:00:00+11:00,Booked,2025-12-03T12:00:00+11:00,2025-12-03T14:00:00+11:00,S01,180
B001,HB00786-completed,HB00786,completed,2025-12-03T14:00:00+11:00,Completed,2025-12-03T12:00:00+11:00,2025-12-03T14:00:00+11:00,S01,180
B001,HB00787-created,HB00787,created,2025-11-24T09:00:00+11:00,Booked,2025-12-04T09:00:00+11:00,2025-12-04T11:00:00+11:00,S01,180
B001,HB00787-completed,HB00787,completed,2025-12-04T11:00:00+11:00,Completed,2025-12-04T09:00:00+11:00,2025-12-04T11:00:00+11:00,S01,180
B001,HB00788-created,HB00788,created,2025-12-02T12:00:00+11:00,Booked,2025-12-04T12:00:00+11:00,2025-12-04T13:00:00+11:00,S01,70
B001,HB00788-completed,HB00788,completed,2025-12-04T13:00:00+11:00,Completed,2025-12-04T12:00:00+11:00,2025-12-04T13:00:00+11:00,S01,70
B001,HB00789-created,HB00789,created,2025-11-25T09:00:00+11:00,Booked,2025-12-05T09:00:00+11:00,2025-12-05T10:00:00+11:00,S01,70
B001,HB00789-completed,HB00789,completed,2025-12-05T10:00:00+11:00,Completed,2025-12-05T09:00:00+11:00,2025-12-05T10:00:00+11:00,S01,70
B001,HB00790-created,HB00790,created,2025-12-03T12:00:00+11:00,Booked,2025-12-05T12:00:00+11:00,2025-12-05T13:00:00+11:00,S01,70
B001,HB00790-completed,HB00790,completed,2025-12-05T13:00:00+11:00,Completed,2025-12-05T12:00:00+11:00,2025-12-05T13:00:00+11:00,S01,70
B001,HB00791-created,HB00791,created,2025-11-21T09:00:00+11:00,Booked,2025-12-01T09:00:00+11:00,2025-12-01T10:00:00+11:00,S02,70
B001,HB00791-completed,HB00791,completed,2025-12-01T10:00:00+11:00,Completed,2025-12-01T09:00:00+11:00,2025-12-01T10:00:00+11:00,S02,70
B001,HB00792-created,HB00792,created,2025-11-29T12:00:00+11:00,Booked,2025-12-01T12:00:00+11:00,2025-12-01T13:00:00+11:00,S02,70
B001,HB00792-completed,HB00792,completed,2025-12-01T13:00:00+11:00,Completed,2025-12-01T12:00:00+11:00,2025-12-01T13:00:00+11:00,S02,70
B001,HB00793-created,HB00793,created,2025-11-22T09:00:00+11:00,Booked,2025-12-02T09:00:00+11:00,2025-12-02T10:00:00+11:00,S02,70
B001,HB00793-completed,HB00793,completed,2025-12-02T10:00:00+11:00,Completed,2025-12-02T09:00:00+11:00,2025-12-02T10:00:00+11:00,S02,70
B001,HB00794-created,HB00794,created,2025-11-30T12:00:00+11:00,Booked,2025-12-02T12:00:00+11:00,2025-12-02T14:00:00+11:00,S02,180
B001,HB00794-completed,HB00794,completed,2025-12-02T14:00:00+11:00,Completed,2025-12-02T12:00:00+11:00,2025-12-02T14:00:00+11:00,S02,180
B001,HB00795-created,HB00795,created,2025-11-23T09:00:00+11:00,Booked,2025-12-03T09:00:00+11:00,2025-12-03T11:00:00+11:00,S02,180
B001,HB00795-completed,HB00795,completed,2025-12-03T11:00:00+11:00,Completed,2025-12-03T09:00:00+11:00,2025-12-03T11:00:00+11:00,S02,180
