business_id,transaction_item_id,transaction_id,item_id,staff_id,quantity,gross_amount_ex_gst,discount_ex_gst,refund_ex_gst,net_amount_ex_gst,direct_cost,original_transaction_item_id,batch_id
B001,L00870,T00734,SV02,S03,1,180,0,0,180,30,,
B001,L00871,T00735,SV02,S03,1,180,0,0,180,30,,
B001,L00872,T00736,SV02,S03,1,180,0,0,180,30,,
B001,L00873,T00737,SV02,S03,1,180,0,0,180,30,,
B001,L00874,T00738,SV02,S03,1,180,0,0,180,30,,
B001,L00875,T00739,SV02,S03,1,180,0,0,180,30,,
B001,L00876,T00740,SV02,S03,1,180,0,0,180,30,,
B001,L00877,T00741,SV02,S03,1,180,0,0,180,30,,
B001,L00878,T00742,SV02,S03,1,180,0,0,180,30,,
B001,L00879,T00743,SV02,S03,1,180,0,0,180,30,,
B001,L00880,T00744,SV01,S03,1,70,0,0,70,5,,
B001,L00881,T00745,SV01,S03,1,70,0,0,70,5,,
B001,L00882,T00746,SV01,S03,1,70,0,0,70,5,,
B001,L00883,T00747,SV01,S03,1,70,0,0,70,5,,
B001,L00884,T00748,SV01,S03,1,70,0,0,70,5,,
B001,L00885,T00749,SV01,S03,1,70,0,0,70,5,,
B001,L00886,T00732,P01,S03,1,30,0,0,30,12,,
B001,L00887,T00733,P01,S03,1,30,0,0,30,12,,
B001,L00888,T00734,P01,S03,1,30,0,0,30,12,,
B001,L00889,T00750,SV01,S02,1,70,0,0,70,5,,
B001,L00890,T00751,P02,S02,1,25,5,0,20,10,,
B001,L00891,T00752,P02,S02,0,0,0,5,-5,0,L00890,
B001,L00892,T00753,P03,S02,1,40,0,0,40,16,,
B001,L00893,T00754,P03,S02,1,0,0,40,-40,-16,L00892,
B001,L00894,T00755,SV02,S02,1,180,0,0,180,30,,
B001,L00895,T00755,SV01,S02,1,70,0,0,70,5,,
B001,L00896,T00756,SV01,S01,1,70,0,0,70,5,,
B001,L00897,T00757,SV01,S01,1,70,0,0,70,5,,
B001,L00898,T00758,SV01,S01,1,70,0,0,70,5,,
B001,L00899,T00759,SV01,S01,1,70,0,0,70,5,,
B001,HL00001,HT00001,SV01,S01,1,70,0,0,70,5,,
B001,HL00002,HT00002,SV01,S01,1,70,0,0,70,5,,
B001,HL00003,HT00003,SV01,S01,1,70,0,0,70,5,,
B001,HL00004,HT00004,SV02,S01,1,180,0,0,180,30,,
B001,HL00005,HT00005,SV02,S01,1,180,0,0,180,30,,
B001,HL00006,HT00006,SV01,S01,1,70,0,0,70,5,,
B001,HL00007,HT00007,SV01,S01,1,70,0,0,70,5,,
B001,HL00008,HT00008,SV01,S01,1,70,0,0,70,5,,
B001,HL00009,HT00009,SV01,S01,1,70,0,0,70,5,,
B001,HL00010,HT00010,SV02,S01,1,180,0,0,180,30,,
B001,HL00011,HT00011,SV01,S02,1,70,0,0,70,5,,
B001,HL00012,HT00012,SV02,S02,1,180,0,0,180,30,,
B001,HL00013,HT00013,SV02,S02,1,180,0,0,180,30,,
B001,HL00014,HT00014,SV01,S02,1,70,0,0,70,5,,
B001,HL00015,HT00015,SV01,S02,1,70,0,0,70,5,,
B001,HL00016,HT00016,SV01,S02,1,70,0,0,70,5,,
B001,HL00017,HT00017,SV01,S02,1,70,0,0,70,5,,
B001,HL00018,HT00018,SV02,S02,1,180,0,0,180,30,,
B001,HL00019,HT00019,SV02,S02,1,180,0,0,180,30,,
B001,HL00020,HT00020,SV01,S02,1,70,0,0,70,5,,
B001,HL00021,HT00021,SV02,S03,1,180,0,0,180,30,,
B001,HL00022,HT00022,SV01,S03,1,70,0,0,70,5,,
B001,HL00023,HT00023,SV01,S03,1,70,0,0,70,5,,
B001,HL00024,HT00024,SV01,S03,1,70,0,0,70,5,,
B001,HL00025,HT00025,SV01,S03,1,70,0,0,70,5,,
B001,HL00026,HT00026,SV02,S03,1,180,0,0,180,30,,
B001,HL00027,HT00027,SV02,S03,1,180,0,0,180,30,,
B001,HL00028,HT00028,SV01,S03,1,70,0,0,70,5,,
B001,HL00029,HT00029,SV01,S03,1,70,0,0,70,5,,
B001,HL00030,HT00030,SV01,S03,1,70,0,0,70,5,,
B001,HL00031,HT00031,SV01,S01,1,70,0,0,70,5,,
B001,HL00032,HT00032,SV02,S01,1,180,0,0,180,30,,
B001,HL00033,HT00033,SV02,S01,1,180,0,0,180,30,,
B001,HL00034,HT00034,SV01,S01,1,70,0,0,70,5,,
B001,HL00035,HT00035,SV01,S01,1,70,0,0,70,5,,
B001,HL00036,HT00036,SV01,S01,1,70,0,0,70,5,,
B001,HL00037,HT00037,SV01,S01,1,70,0,0,70,5,,
B001,HL00038,HT00038,SV02,S01,1,180,0,0,180,30,,
B001,HL00039,HT00039,SV02,S01,1,180,0,0,180,30,,
B001,HL00040,HT00040,SV01,S01,1,70,0,0,70,5,,
B001,HL00041,HT00041,SV02,S02,1,180,0,0,180,30,,
B001,HL00042,HT00042,SV01,S02,1,70,0,0,70,5,,
B001,HL00043,HT00043,SV01,S02,1,70,0,0,70,5,,
B001,HL00044,HT00044,SV01,S02,1,70,0,0,70,5,,
B001,HL00045,HT00045,SV01,S02,1,70,0,0,70,5,,
B001,HL00046,HT00046,SV02,S02,1,180,0,0,180,30,,
B001,HL00047,HT00047,SV02,S02,1,180,0,0,180,30,,
B001,HL00048,HT00048,SV01,S02,1,70,0,0,70,5,,
B001,HL00049,HT00049,SV01,S02,1,70,0,0,70,5,,
B001,HL00050,HT00050,SV01,S02,1,70,0,0,70,5,,
B001,HL00051,HT00051,SV01,S03,1,70,0,0,70,5,,
B001,HL00052,HT00052,SV01,S03,1,70,0,0,70,5,,
B001,HL00053,HT00053,SV01,S03,1,70,0,0,70,5,,
B001,HL00054,HT00054,SV02,S03,1,180,0,0,180,30,,
B001,HL00055,HT00055,SV02,S03,1,180,0,0,180,30,,
B001,HL00056,HT00056,SV01,S03,1,70,0,0,70,5,,
B001,HL00057,HT00057,SV01,S03,1,70,0,0,70,5,,
B001,HL00058,HT00058,SV01,S03,1,70,0,0,70,5,,
B001,HL00059,HT00059,SV01,S03,1,70,0,0,70,5,,
B001,HL00060,HT00060,SV02,S03,1,180,0,0,180,30,,
B001,HL00061,HT00061,SV02,S01,1,180,0,0,180,30,,
B001,HL00062,HT00062,SV01,S01,1,70,0,0,70,5,,
B001,HL00063,HT00063,SV01,S01,1,70,0,0,70,5,,
B001,HL00064,HT00064,SV01,S01,1,70,0,0,70,5,,
B001,HL00065,HT00065,SV01,S01,1,70,0,0,70,5,,
B001,HL00066,HT00066,SV02,S01,1,180,0,0,180,30,,
B001,HL00067,HT00067,SV02,S01,1,180,0,0,180,30,,
B001,HL00068,HT00068,SV01,S01,1,70,0,0,70,5,,
B001,HL00069,HT00069,SV01,S01,1,70,0,0,70,5,,
B001,HL00070,HT00070,SV01,S01,1,70,0,0,70,5,,
B001,HL00071,HT00071,SV01,S02,1,70,0,0,70,5,,
B001,HL00072,HT00072,SV01,S02,1,70,0,0,70,5,,
B001,HL00073,HT00073,SV01,S02,1,70,0,0,70,5,,
B001,HL00074,HT00074,SV02,S02,1,180,0,0,180,30,,
B001,HL00075,HT00075,SV02,S02,1,180,0,0,180,30,,
B001,HL00076,HT00076,SV01,S02,1,70,0,0,70,5,,
B001,HL00077,HT00077,SV01,S02,1,70,0,0,70,5,,
B001,HL00078,HT00078,SV01,S02,1,70,0,0,70,5,,
B001,HL00079,HT00079,SV01,S02,1,70,0,0,70,5,,
B001,HL00080,HT00080,SV02,S02,1,180,0,0,180,30,,
B001,HL00081,HT00081,SV01,S03,1,70,0,0,70,5,,
B001,HL00082,HT00082,SV02,S03,1,180,0,0,180,30,,
B001,HL00083,HT00083,SV02,S03,1,180,0,0,180,30,,
B001,HL00084,HT00084,SV01,S03,1,70,0,0,70,5,,
B001,HL00085,HT00085,SV01,S03,1,70,0,0,70,5,,
B001,HL00086,HT00086,SV01,S03,1,70,0,0,70,5,,
B001,HL00087,HT00087,SV01,S03,1,70,0,0,70,5,,
B001,HL00088,HT00088,SV02,S03,1,180,0,0,180,30,,
B001,HL00089,HT00089,SV02,S03,1,180,0,0,180,30,,
B001,HL00090,HT00090,SV01,S03,1,70,0,0,70,5,,
B001,HL00091,HT00091,SV01,S01,1,70,0,0,70,5,,
B001,HL00092,HT00092,SV01,S01,1,70,0,0,70,5,,
B001,HL00093,HT00093,SV01,S01,1,70,0,0,70,5,,
B001,HL00094,HT00094,SV02,S01,1,180,0,0,180,30,,
B001,HL00095,HT00095,SV02,S01,1,180,0,0,180,30,,
B001,HL00096,HT00096,SV01,S01,1,70,0,0,70,5,,
B001,HL00097,HT00097,SV01,S01,1,70,0,0,70,5,,
B001,HL00098,HT00098,SV01,S01,1,70,0,0,70,5,,
B001,HL00099,HT00099,SV01,S01,1,70,0,0,70,5,,
B001,HL00100,HT00100,SV02,S01,1,180,0,0,180,30,,
B001,HL00101,HT00101,SV01,S02,1,70,0,0,70,5,,
B001,HL00102,HT00102,SV02,S02,1,180,0,0,180,30,,
B001,HL00103,HT00103,SV02,S02,1,180,0,0,180,30,,
B001,HL00104,HT00104,SV01,S02,1,70,0,0,70,5,,
B001,HL00105,HT00105,SV01,S02,1,70,0,0,70,5,,
B001,HL00106,HT00106,SV01,S02,1,70,0,0,70,5,,
B001,HL00107,HT00107,SV01,S02,1,70,0,0,70,5,,
B001,HL00108,HT00108,SV02,S02,1,180,0,0,180,30,,
B001,HL00109,HT00109,SV02,S02,1,180,0,0,180,30,,
B001,HL00110,HT00110,SV01,S02,1,70,0,0,70,5,,
B001,HL00111,HT00111,SV02,S03,1,180,0,0,180,30,,
B001,HL00112,HT00112,SV01,S03,1,70,0,0,70,5,,
B001,HL00113,HT00113,SV01,S03,1,70,0,0,70,5,,
B001,HL00114,HT00114,SV01,S03,1,70,0,0,70,5,,
B001,HL00115,HT00115,SV01,S03,1,70,0,0,70,5,,
B001,HL00116,HT00116,SV02,S03,1,180,0,0,180,30,,
B001,HL00117,HT00117,SV02,S03,1,180,0,0,180,30,,
B001,HL00118,HT00118,SV01,S03,1,70,0,0,70,5,,
B001,HL00119,HT00119,SV01,S03,1,70,0,0,70,5,,
B001,HL00120,HT00120,SV01,S03,1,70,0,0,70,5,,
B001,HL00121,HT00121,SV01,S01,1,70,0,0,70,5,,
B001,HL00122,HT00122,SV02,S01,1,180,0,0,180,30,,
B001,HL00123,HT00123,SV02,S01,1,180,0,0,180,30,,
B001,HL00124,HT00124,SV01,S01,1,70,0,0,70,5,,
B001,HL00125,HT00125,SV01,S01,1,70,0,0,70,5,,
B001,HL00126,HT00126,SV01,S01,1,70,0,0,70,5,,
B001,HL00127,HT00127,SV01,S01,1,70,0,0,70,5,,
B001,HL00128,HT00128,SV02,S01,1,180,0,0,180,30,,
B001,HL00129,HT00129,SV02,S01,1,180,0,0,180,30,,
B001,HL00130,HT00130,SV01,S01,1,70,0,0,70,5,,
B001,HL00131,HT00131,SV02,S02,1,180,0,0,180,30,,
B001,HL00132,HT00132,SV01,S02,1,70,0,0,70,5,,
B001,HL00133,HT00133,SV01,S02,1,70,0,0,70,5,,
B001,HL00134,HT00134,SV01,S02,1,70,0,0,70,5,,
B001,HL00135,HT00135,SV01,S02,1,70,0,0,70,5,,
B001,HL00136,HT00136,SV02,S02,1,180,0,0,180,30,,
B001,HL00137,HT00137,SV02,S02,1,180,0,0,180,30,,
B001,HL00138,HT00138,SV01,S02,1,70,0,0,70,5,,
B001,HL00139,HT00139,SV01,S02,1,70,0,0,70,5,,
B001,HL00140,HT00140,SV01,S02,1,70,0,0,70,5,,
B001,HL00141,HT00141,SV01,S03,1,70,0,0,70,5,,
B001,HL00142,HT00142,SV01,S03,1,70,0,0,70,5,,
B001,HL00143,HT00143,SV01,S03,1,70,0,0,70,5,,
B001,HL00144,HT00144,SV02,S03,1,180,0,0,180,30,,
B001,HL00145,HT00145,SV02,S03,1,180,0,0,180,30,,
B001,HL00146,HT00146,SV01,S03,1,70,0,0,70,5,,
B001,HL00147,HT00147,SV01,S03,1,70,0,0,70,5,,
B001,HL00148,HT00148,SV01,S03,1,70,0,0,70,5,,
B001,HL00149,HT00149,SV01,S03,1,70,0,0,70,5,,
B001,HL00150,HT00150,SV02,S03,1,180,0,0,180,30,,
B001,HL00151,HT00151,SV02,S01,1,180,0,0,180,30,,
B001,HL00152,HT00152,SV01,S01,1,70,0,0,70,5,,
B001,HL00153,HT00153,SV01,S01,1,70,0,0,70,5,,
B001,HL00154,HT00154,SV01,S01,1,70,0,0,70,5,,
B001,HL00155,HT00155,SV01,S01,1,70,0,0,70,5,,
B001,HL00156,HT00156,SV02,S01,1,180,0,0,180,30,,
B001,HL00157,HT00157,SV02,S01,1,180,0,0,180,30,,
B001,HL00158,HT00158,SV01,S01,1,70,0,0,70,5,,
B001,HL00159,HT00159,SV01,S01,1,70,0,0,70,5,,
B001,HL00160,HT00160,SV01,S01,1,70,0,0,70,5,,
B001,HL00161,HT00161,SV01,S02,1,70,0,0,70,5,,
B001,HL00162,HT00162,SV01,S02,1,70,0,0,70,5,,
B001,HL00163,HT00163,SV01,S02,1,70,0,0,70,5,,
B001,HL00164,HT00164,SV02,S02,1,180,0,0,180,30,,
B001,HL00165,HT00165,SV02,S02,1,180,0,0,180,30,,
B001,HL00166,HT00166,SV01,S02,1,70,0,0,70,5,,
B001,HL00167,HT00167,SV01,S02,1,70,0,0,70,5,,
B001,HL00168,HT00168,SV01,S02,1,70,0,0,70,5,,
B001,HL00169,HT00169,SV01,S02,1,70,0,0,70,5,,
B001,HL00170,HT00170,SV02,S02,1,180,0,0,180,30,,
B001,HL00171,HT00171,SV01,S03,1,70,0,0,70,5,,
B001,HL00172,HT00172,SV02,S03,1,180,0,0,180,30,,
B001,HL00173,HT00173,SV02,S03,1,180,0,0,180,30,,
B001,HL00174,HT00174,SV01,S03,1,70,0,0,70,5,,
B001,HL00175,HT00175,SV01,S03,1,70,0,0,70,5,,
B001,HL00176,HT00176,SV01,S03,1,70,0,0,70,5,,
B001,HL00177,HT00177,SV01,S03,1,70,0,0,70,5,,
B001,HL00178,HT00178,SV02,S03,1,180,0,0,180,30,,
B001,HL00179,HT00179,SV02,S03,1,180,0,0,180,30,,
B001,HL00180,HT00180,SV01,S03,1,70,0,0,70,5,,
B001,HL00181,HT00181,SV01,S01,1,70,0,0,70,5,,
B001,HL00182,HT00182,SV01,S01,1,70,0,0,70,5,,
B001,HL00183,HT00183,SV01,S01,1,70,0,0,70,5,,
B001,HL00184,HT00184,SV02,S01,1,180,0,0,180,30,,
B001,HL00185,HT00185,SV02,S01,1,180,0,0,180,30,,
B001,HL00186,HT00186,SV01,S01,1,70,0,0,70,5,,
B001,HL00187,HT00187,SV01,S01,1,70,0,0,70,5,,
B001,HL00188,HT00188,SV01,S01,1,70,0,0,70,5,,
B001,HL00189,HT00189,SV01,S01,1,70,0,0,70,5,,
B001,HL00190,HT00190,SV02,S01,1,180,0,0,180,30,,
B001,HL00191,HT00191,SV01,S02,1,70,0,0,70,5,,
B001,HL00192,HT00192,SV02,S02,1,180,0,0,180,30,,
B001,HL00193,HT00193,SV02,S02,1,180,0,0,180,30,,
B001,HL00194,HT00194,SV01,S02,1,70,0,0,70,5,,
B001,HL00195,HT00195,SV01,S02,1,70,0,0,70,5,,
B001,HL00196,HT00196,SV01,S02,1,70,0,0,70,5,,
B001,HL00197,HT00197,SV01,S02,1,70,0,0,70,5,,
B001,HL00198,HT00198,SV02,S02,1,180,0,0,180,30,,
B001,HL00199,HT00199,SV02,S02,1,180,0,0,180,30,,
B001,HL00200,HT00200,SV01,S02,1,70,0,0,70,5,,
B001,HL00201,HT00201,SV02,S03,1,180,0,0,180,30,,
B001,HL00202,HT00202,SV01,S03,1,70,0,0,70,5,,
B001,HL00203,HT00203,SV01,S03,1,70,0,0,70,5,,
B001,HL00204,HT00204,SV01,S03,1,70,0,0,70,5,,
B001,HL00205,HT00205,SV01,S03,1,70,0,0,70,5,,
B001,HL00206,HT00206,SV02,S03,1,180,0,0,180,30,,
B001,HL00207,HT00207,SV02,S03,1,180,0,0,180,30,,
B001,HL00208,HT00208,SV01,S03,1,70,0,0,70,5,,
B001,HL00209,HT00209,SV01,S03,1,70,0,0,70,5,,
B001,HL00210,HT00210,SV01,S03,1,70,0,0,70,5,,
B001,HL00211,HT00211,SV01,S01,1,70,0,0,70,5,,
B001,HL00212,HT00212,SV02,S01,1,180,0,0,180,30,,
B001,HL00213,HT00213,SV02,S01,1,180,0,0,180,30,,
B001,HL00214,HT00214,SV01,S01,1,70,0,0,70,5,,
B001,HL00215,HT00215,SV01,S01,1,70,0,0,70,5,,
B001,HL00216,HT00216,SV01,S01,1,70,0,0,70,5,,
B001,HL00217,HT00217,SV01,S01,1,70,0,0,70,5,,
B001,HL00218,HT00218,SV02,S01,1,180,0,0,180,30,,
B001,HL00219,HT00219,SV02,S01,1,180,0,0,180,30,,
B001,HL00220,HT00220,SV01,S01,1,70,0,0,70,5,,
B001,HL00221,HT00221,SV02,S02,1,180,0,0,180,30,,
B001,HL00222,HT00222,SV01,S02,1,70,0,0,70,5,,
B001,HL00223,HT00223,SV01,S02,1,70,0,0,70,5,,
B001,HL00224,HT00224,SV01,S02,1,70,0,0,70,5,,
B001,HL00225,HT00225,SV01,S02,1,70,0,0,70,5,,
B001,HL00226,HT00226,SV02,S02,1,180,0,0,180,30,,
B001,HL00227,HT00227,SV02,S02,1,180,0,0,180,30,,
B001,HL00228,HT00228,SV01,S02,1,70,0,0,70,5,,
B001,HL00229,HT00229,SV01,S02,1,70,0,0,70,5,,
B001,HL00230,HT00230,SV01,S02,1,70,0,0,70,5,,
B001,HL00231,HT00231,SV01,S03,1,70,0,0,70,5,,
B001,HL00232,HT00232,SV01,S03,1,70,0,0,70,5,,
B001,HL00233,HT00233,SV01,S03,1,70,0,0,70,5,,
B001,HL00234,HT00234,SV02,S03,1,180,0,0,180,30,,
B001,HL00235,HT00235,SV02,S03,1,180,0,0,180,30,,
B001,HL00236,HT00236,SV01,S03,1,70,0,0,70,5,,
B001,HL00237,HT00237,SV01,S03,1,70,0,0,70,5,,
B001,HL00238,HT00238,SV01,S03,1,70,0,0,70,5,,
B001,HL00239,HT00239,SV01,S03,1,70,0,0,70,5,,
B001,HL00240,HT00240,SV02,S03,1,180,0,0,180,30,,
B001,HL00241,HT00241,SV02,S01,1,180,0,0,180,30,,
B001,HL00242,HT00242,SV01,S01,1,70,0,0,70,5,,
B001,HL00243,HT00243,SV01,S01,1,70,0,0,70,5,,
B001,HL00244,HT00244,SV01,S01,1,70,0,0,70,5,,
B001,HL00245,HT00245,SV01,S01,1,70,0,0,70,5,,
B001,HL00246,HT00246,SV02,S01,1,180,0,0,180,30,,
B001,HL00247,HT00247,SV02,S01,1,180,0,0,180,30,,
B001,HL00248,HT00248,SV01,S01,1,70,0,0,70,5,,
B001,HL00249,HT00249,SV01,S01,1,70,0,0,70,5,,
B001,HL00250,HT00250,SV01,S01,1,70,0,0,70,5,,
B001,HL00251,HT00251,SV01,S02,1,70,0,0,70,5,,
B001,HL00252,HT00252,SV01,S02,1,70,0,0,70,5,,
B001,HL00253,HT00253,SV01,S02,1,70,0,0,70,5,,
B001,HL00254,HT00254,SV02,S02,1,180,0,0,180,30,,
B001,HL00255,HT00255,SV02,S02,1,180,0,0,180,30,,
B001,HL00256,HT00256,SV01,S02,1,70,0,0,70,5,,
B001,HL00257,HT00257,SV01,S02,1,70,0,0,70,5,,
B001,HL00258,HT00258,SV01,S02,1,70,0,0,70,5,,
B001,HL00259,HT00259,SV01,S02,1,70,0,0,70,5,,
B001,HL00260,HT00260,SV02,S02,1,180,0,0,180,30,,
B001,HL00261,HT00261,SV01,S03,1,70,0,0,70,5,,
B001,HL00262,HT00262,SV02,S03,1,180,0,0,180,30,,
B001,HL00263,HT00263,SV02,S03,1,180,0,0,180,30,,
B001,HL00264,HT00264,SV01,S03,1,70,0,0,70,5,,
B001,HL00265,HT00265,SV01,S03,1,70,0,0,70,5,,
B001,HL00266,HT00266,SV01,S03,1,70,0,0,70,5,,
B001,HL00267,HT00267,SV01,S03,1,70,0,0,70,5,,
B001,HL00268,HT00268,SV02,S03,1,180,0,0,180,30,,
B001,HL00269,HT00269,SV02,S03,1,180,0,0,180,30,,
B001,HL00270,HT00270,SV01,S03,1,70,0,0,70,5,,
B001,HL00271,HT00271,SV01,S01,1,70,0,0,70,5,,
B001,HL00272,HT00272,SV01,S01,1,70,0,0,70,5,,
B001,HL00273,HT00273,SV01,S01,1,70,0,0,70,5,,
B001,HL00274,HT00274,SV02,S01,1,180,0,0,180,30,,
B001,HL00275,HT00275,SV02,S01,1,180,0,0,180,30,,
B001,HL00276,HT00276,SV01,S01,1,70,0,0,70,5,,
B001,HL00277,HT00277,SV01,S01,1,70,0,0,70,5,,
B001,HL00278,HT00278,SV01,S01,1,70,0,0,70,5,,
B001,HL00279,HT00279,SV01,S01,1,70,0,0,70,5,,
B001,HL00280,HT00280,SV02,S01,1,180,0,0,180,30,,
B001,HL00281,HT00281,SV01,S02,1,70,0,0,70,5,,
B001,HL00282,HT00282,SV02,S02,1,180,0,0,180,30,,
B001,HL00283,HT00283,SV02,S02,1,180,0,0,180,30,,
B001,HL00284,HT00284,SV01,S02,1,70,0,0,70,5,,
B001,HL00285,HT00285,SV01,S02,1,70,0,0,70,5,,
B001,HL00286,HT00286,SV01,S02,1,70,0,0,70,5,,
B001,HL00287,HT00287,SV01,S02,1,70,0,0,70,5,,
B001,HL00288,HT00288,SV02,S02,1,180,0,0,180,30,,
B001,HL00289,HT00289,SV02,S02,1,180,0,0,180,30,,
B001,HL00290,HT00290,SV01,S02,1,70,0,0,70,5,,
B001,HL00291,HT00291,SV02,S03,1,180,0,0,180,30,,
B001,HL00292,HT00292,SV01,S03,1,70,0,0,70,5,,
B001,HL00293,HT00293,SV01,S03,1,70,0,0,70,5,,
B001,HL00294,HT00294,SV01,S03,1,70,0,0,70,5,,
B001,HL00295,HT00295,SV01,S03,1,70,0,0,70,5,,
B001,HL00296,HT00296,SV02,S03,1,180,0,0,180,30,,
B001,HL00297,HT00297,SV02,S03,1,180,0,0,180,30,,
B001,HL00298,HT00298,SV01,S03,1,70,0,0,70,5,,
B001,HL00299,HT00299,SV01,S03,1,70,0,0,70,5,,
B001,HL00300,HT00300,SV01,S03,1,70,0,0,70,5,,
B001,HL00301,HT00301,SV01,S01,1,70,0,0,70,5,,
B001,HL00302,HT00302,SV02,S01,1,180,0,0,180,30,,
B001,HL00303,HT00303,SV02,S01,1,180,0,0,180,30,,
B001,HL00304,HT00304,SV01,S01,1,70,0,0,70,5,,
B001,HL00305,HT00305,SV01,S01,1,70,0,0,70,5,,
B001,HL00306,HT00306,SV01,S01,1,70,0,0,70,5,,
B001,HL00307,HT00307,SV01,S01,1,70,0,0,70,5,,
B001,HL00308,HT00308,SV02,S01,1,180,0,0,180,30,,
B001,HL00309,HT00309,SV02,S01,1,180,0,0,180,30,,
B001,HL00310,HT00310,SV01,S01,1,70,0,0,70,5,,
B001,HL00311,HT00311,SV02,S02,1,180,0,0,180,30,,
B001,HL00312,HT00312,SV01,S02,1,70,0,0,70,5,,
B001,HL00313,HT00313,SV01,S02,1,70,0,0,70,5,,
B001,HL00314,HT00314,SV01,S02,1,70,0,0,70,5,,
B001,HL00315,HT00315,SV01,S02,1,70,0,0,70,5,,
B001,HL00316,HT00316,SV02,S02,1,180,0,0,180,30,,
B001,HL00317,HT00317,SV02,S02,1,180,0,0,180,30,,
B001,HL00318,HT00318,SV01,S02,1,70,0,0,70,5,,
B001,HL00319,HT00319,SV01,S02,1,70,0,0,70,5,,
B001,HL00320,HT00320,SV01,S02,1,70,0,0,70,5,,
B001,HL00321,HT00321,SV01,S03,1,70,0,0,70,5,,
B001,HL00322,HT00322,SV01,S03,1,70,0,0,70,5,,
B001,HL00323,HT00323,SV01,S03,1,70,0,0,70,5,,
B001,HL00324,HT00324,SV02,S03,1,180,0,0,180,30,,
B001,HL00325,HT00325,SV02,S03,1,180,0,0,180,30,,
B001,HL00326,HT00326,SV01,S03,1,70,0,0,70,5,,
B001,HL00327,HT00327,SV01,S03,1,70,0,0,70,5,,
B001,HL00328,HT00328,SV01,S03,1,70,0,0,70,5,,
B001,HL00329,HT00329,SV01,S03,1,70,0,0,70,5,,
B001,HL00330,HT00330,SV02,S03,1,180,0,0,180,30,,
B001,HL00331,HT00331,SV02,S01,1,180,0,0,180,30,,
B001,HL00332,HT00332,SV01,S01,1,70,0,0,70,5,,
B001,HL00333,HT00333,SV01,S01,1,70,0,0,70,5,,
B001,HL00334,HT00334,SV01,S01,1,70,0,0,70,5,,
B001,HL00335,HT00335,SV01,S01,1,70,0,0,70,5,,
B001,HL00336,HT00336,SV02,S01,1,180,0,0,180,30,,
B001,HL00337,HT00337,SV02,S01,1,180,0,0,180,30,,
B001,HL00338,HT00338,SV01,S01,1,70,0,0,70,5,,
B001,HL00339,HT00339,SV01,S01,1,70,0,0,70,5,,
B001,HL00340,HT00340,SV01,S01,1,70,0,0,70,5,,
B001,HL00341,HT00341,SV01,S02,1,70,0,0,70,5,,
B001,HL00342,HT00342,SV01,S02,1,70,0,0,70,5,,
B001,HL00343,HT00343,SV01,S02,1,70,0,0,70,5,,
B001,HL00344,HT00344,SV02,S02,1,180,0,0,180,30,,
B001,HL00345,HT00345,SV02,S02,1,180,0,0,180,30,,
B001,HL00346,HT00346,SV01,S02,1,70,0,0,70,5,,
B001,HL00347,HT00347,SV01,S02,1,70,0,0,70,5,,
B001,HL00348,HT00348,SV01,S02,1,70,0,0,70,5,,
B001,HL00349,HT00349,SV01,S02,1,70,0,0,70,5,,
B001,HL00350,HT00350,SV02,S02,1,180,0,0,180,30,,
B001,HL00351,HT00351,SV01,S03,1,70,0,0,70,5,,
B001,HL00352,HT00352,SV02,S03,1,180,0,0,180,30,,
B001,HL00353,HT00353,SV02,S03,1,180,0,0,180,30,,
B001,HL00354,HT00354,SV01,S03,1,70,0,0,70,5,,
B001,HL00355,HT00355,SV01,S03,1,70,0,0,70,5,,
B001,HL00356,HT00356,SV01,S03,1,70,0,0,70,5,,
B001,HL00357,HT00357,SV01,S03,1,70,0,0,70,5,,
B001,HL00358,HT00358,SV02,S03,1,180,0,0,180,30,,
B001,HL00359,HT00359,SV02,S03,1,180,0,0,180,30,,
B001,HL00360,HT00360,SV01,S03,1,70,0,0,70,5,,
B001,HL00361,HT00361,SV01,S01,1,70,0,0,70,5,,
B001,HL00362,HT00362,SV01,S01,1,70,0,0,70,5,,
B001,HL00363,HT00363,SV01,S01,1,70,0,0,70,5,,
B001,HL00364,HT00364,SV02,S01,1,180,0,0,180,30,,
B001,HL00365,HT00365,SV02,S01,1,180,0,0,180,30,,
B001,HL00366,HT00366,SV01,S01,1,70,0,0,70,5,,
B001,HL00367,HT00367,SV01,S01,1,70,0,0,70,5,,
B001,HL00368,HT00368,SV01,S01,1,70,0,0,70,5,,
B001,HL00369,HT00369,SV01,S01,1,70,0,0,70,5,,
B001,HL00370,HT00370,SV02,S01,1,180,0,0,180,30,,
B001,HL00371,HT00371,SV01,S02,1,70,0,0,70,5,,
B001,HL00372,HT00372,SV02,S02,1,180,0,0,180,30,,
B001,HL00373,HT00373,SV02,S02,1,180,0,0,180,30,,
B001,HL00374,HT00374,SV01,S02,1,70,0,0,70,5,,
B001,HL00375,HT00375,SV01,S02,1,70,0,0,70,5,,
B001,HL00376,HT00376,SV01,S02,1,70,0,0,70,5,,
B001,HL00377,HT00377,SV01,S02,1,70,0,0,70,5,,
B001,HL00378,HT00378,SV02,S02,1,180,0,0,180,30,,
B001,HL00379,HT00379,SV02,S02,1,180,0,0,180,30,,
B001,HL00380,HT00380,SV01,S02,1,70,0,0,70,5,,
