business_id,availability_id,staff_id,work_date,shift_start,shift_end,rostered_minutes,nonbookable_minutes,bookable_minutes
B001,HAV-15-S02-0,S02,2025-09-15,2025-09-15T09:00:00+10:00,2025-09-15T17:00:00+10:00,480,0,480
B001,HAV-15-S02-1,S02,2025-09-16,2025-09-16T09:00:00+10:00,2025-09-16T17:00:00+10:00,480,0,480
B001,HAV-15-S02-2,S02,2025-09-17,2025-09-17T09:00:00+10:00,2025-09-17T17:00:00+10:00,480,0,480
B001,HAV-15-S02-3,S02,2025-09-18,2025-09-18T09:00:00+10:00,2025-09-18T17:00:00+10:00,480,0,480
B001,HAV-15-S02-4,S02,2025-09-19,2025-09-19T09:00:00+10:00,2025-09-19T15:00:00+10:00,360,0,360
B001,HAV-15-S03-0,S03,2025-09-15,2025-09-15T09:00:00+10:00,2025-09-15T17:00:00+10:00,480,0,480
B001,HAV-15-S03-1,S03,2025-09-16,2025-09-16T09:00:00+10:00,2025-09-16T17:00:00+10:00,480,0,480
B001,HAV-15-S03-2,S03,2025-09-17,2025-09-17T09:00:00+10:00,2025-09-17T17:00:00+10:00,480,0,480
B001,HAV-15-S03-3,S03,2025-09-18,2025-09-18T09:00:00+10:00,2025-09-18T17:00:00+10:00,480,0,480
B001,HAV-15-S03-4,S03,2025-09-19,2025-09-19T09:00:00+10:00,2025-09-19T15:00:00+10:00,360,0,360
B001,HAV-16-S01-0,S01,2025-09-22,2025-09-22T09:00:00+10:00,2025-09-22T17:00:00+10:00,480,0,480
B001,HAV-16-S01-1,S01,2025-09-23,2025-09-23T09:00:00+10:00,2025-09-23T17:00:00+10:00,480,0,480
B001,HAV-16-S01-2,S01,2025-09-24,2025-09-24T09:00:00+10:00,2025-09-24T17:00:00+10:00,480,0,480
B001,HAV-16-S01-3,S01,2025-09-25,2025-09-25T09:00:00+10:00,2025-09-25T17:00:00+10:00,480,0,480
B001,HAV-16-S01-4,S01,2025-09-26,2025-09-26T09:00:00+10:00,2025-09-26T15:00:00+10:00,360,0,360
B001,HAV-16-S02-0,S02,2025-09-22,2025-09-22T09:00:00+10:00,2025-09-22T17:00:00+10:00,480,0,480
B001,HAV-16-S02-1,S02,2025-09-23,2025-09-23T09:00:00+10:00,2025-09-23T17:00:00+10:00,480,0,480
B001,HAV-16-S02-2,S02,2025-09-24,2025-09-24T09:00:00+10:00,2025-09-24T17:00:00+10:00,480,0,480
B001,HAV-16-S02-3,S02,2025-09-25,2025-09-25T09:00:00+10:00,2025-09-25T17:00:00+10:00,480,0,480
B001,HAV-16-S02-4,S02,2025-09-26,2025-09-26T09:00:00+10:00,2025-09-26T15:00:00+10:00,360,0,360
B001,HAV-16-S03-0,S03,2025-09-22,2025-09-22T09:00:00+10:00,2025-09-22T17:00:00+10:00,480,0,480
B001,HAV-16-S03-1,S03,2025-09-23,2025-09-23T09:00:00+10:00,2025-09-23T17:00:00+10:00,480,0,480
B001,HAV-16-S03-2,S03,2025-09-24,2025-09-24T09:00:00+10:00,2025-09-24T17:00:00+10:00,480,0,480
B001,HAV-16-S03-3,S03,2025-09-25,2025-09-25T09:00:00+10:00,2025-09-25T17:00:00+10:00,480,0,480
B001,HAV-16-S03-4,S03,2025-09-26,2025-09-26T09:00:00+10:00,2025-09-26T15:00:00+10:00,360,0,360
B001,HAV-17-S01-0,S01,2025-09-29,2025-09-29T09:00:00+10:00,2025-09-29T17:00:00+10:00,480,0,480
B001,HAV-17-S01-1,S01,2025-09-30,2025-09-30T09:00:00+10:00,2025-09-30T17:00:00+10:00,480,0,480
B001,HAV-17-S01-2,S01,2025-10-01,2025-10-01T09:00:00+10:00,2025-10-01T17:00:00+10:00,480,0,480
B001,HAV-17-S01-3,S01,2025-10-02,2025-10-02T09:00:00+10:00,2025-10-02T17:00:00+10:00,480,0,480
B001,HAV-17-S01-4,S01,2025-10-03,2025-10-03T09:00:00+10:00,2025-10-03T15:00:00+10:00,360,0,360
B001,HAV-17-S02-0,S02,2025-09-29,2025-09-29T09:00:00+10:00,2025-09-29T17:00:00+10:00,480,0,480
B001,HAV-17-S02-1,S02,2025-09-30,2025-09-30T09:00:00+10:00,2025-09-30T17:00:00+10:00,480,0,480
B001,HAV-17-S02-2,S02,2025-10-01,2025-10-01T09:00:00+10:00,2025-10-01T17:00:00+10:00,480,0,480
B001,HAV-17-S02-3,S02,2025-10-02,2025-10-02T09:00:00+10:00,2025-10-02T17:00:00+10:00,480,0,480
B001,HAV-17-S02-4,S02,2025-10-03,2025-10-03T09:00:00+10:00,2025-10-03T15:00:00+10:00,360,0,360
B001,HAV-17-S03-0,S03,2025-09-29,2025-09-29T09:00:00+10:00,2025-09-29T17:00:00+10:00,480,0,480
B001,HAV-17-S03-1,S03,2025-09-30,2025-09-30T09:00:00+10:00,2025-09-30T17:00:00+10:00,480,0,480
B001,HAV-17-S03-2,S03,2025-10-01,2025-10-01T09:00:00+10:00,2025-10-01T17:00:00+10:00,480,0,480
B001,HAV-17-S03-3,S03,2025-10-02,2025-10-02T09:00:00+10:00,2025-10-02T17:00:00+10:00,480,0,480
B001,HAV-17-S03-4,S03,2025-10-03,2025-10-03T09:00:00+10:00,2025-10-03T15:00:00+10:00,360,0,360
B001,HAV-18-S01-0,S01,2025-10-06,2025-10-06T09:00:00+11:00,2025-10-06T17:00:00+11:00,480,0,480
B001,HAV-18-S01-1,S01,2025-10-07,2025-10-07T09:00:00+11:00,2025-10-07T17:00:00+11:00,480,0,480
B001,HAV-18-S01-2,S01,2025-10-08,2025-10-08T09:00:00+11:00,2025-10-08T17:00:00+11:00,480,0,480
B001,HAV-18-S01-3,S01,2025-10-09,2025-10-09T09:00:00+11:00,2025-10-09T17:00:00+11:00,480,0,480
B001,HAV-18-S01-4,S01,2025-10-10,2025-10-10T09:00:00+11:00,2025-10-10T15:00:00+11:00,360,0,360
B001,HAV-18-S02-0,S02,2025-10-06,2025-10-06T09:00:00+11:00,2025-10-06T17:00:00+11:00,480,0,480
B001,HAV-18-S02-1,S02,2025-10-07,2025-10-07T09:00:00+11:00,2025-10-07T17:00:00+11:00,480,0,480
B001,HAV-18-S02-2,S02,2025-10-08,2025-10-08T09:00:00+11:00,2025-10-08T17:00:00+11:00,480,0,480
B001,HAV-18-S02-3,S02,2025-10-09,2025-10-09T09:00:00+11:00,2025-10-09T17:00:00+11:00,480,0,480
B001,HAV-18-S02-4,S02,2025-10-10,2025-10-10T09:00:00+11:00,2025-10-10T15:00:00+11:00,360,0,360
B001,HAV-18-S03-0,S03,2025-10-06,2025-10-06T09:00:00+11:00,2025-10-06T17:00:00+11:00,480,0,480
B001,HAV-18-S03-1,S03,2025-10-07,2025-10-07T09:00:00+11:00,2025-10-07T17:00:00+11:00,480,0,480
B001,HAV-18-S03-2,S03,2025-10-08,2025-10-08T09:00:00+11:00,2025-10-08T17:00:00+11:00,480,0,480
B001,HAV-18-S03-3,S03,2025-10-09,2025-10-09T09:00:00+11:00,2025-10-09T17:00:00+11:00,480,0,480
B001,HAV-18-S03-4,S03,2025-10-10,2025-10-10T09:00:00+11:00,2025-10-10T15:00:00+11:00,360,0,360
B001,HAV-19-S01-0,S01,2025-10-13,2025-10-13T09:00:00+11:00,2025-10-13T17:00:00+11:00,480,0,480
B001,HAV-19-S01-1,S01,2025-10-14,2025-10-14T09:00:00+11:00,2025-10-14T17:00:00+11:00,480,0,480
B001,HAV-19-S01-2,S01,2025-10-15,2025-10-15T09:00:00+11:00,2025-10-15T17:00:00+11:00,480,0,480
B001,HAV-19-S01-3,S01,2025-10-16,2025-10-16T09:00:00+11:00,2025-10-16T17:00:00+11:00,480,0,480
B001,HAV-19-S01-4,S01,2025-10-17,2025-10-17T09:00:00+11:00,2025-10-17T15:00:00+11:00,360,0,360
B001,HAV-19-S02-0,S02,2025-10-13,2025-10-13T09:00:00+11:00,2025-10-13T17:00:00+11:00,480,0,480
B001,HAV-19-S02-1,S02,2025-10-14,2025-10-14T09:00:00+11:00,2025-10-14T17:00:00+11:00,480,0,480
B001,HAV-19-S02-2,S02,2025-10-15,2025-10-15T09:00:00+11:00,2025-10-15T17:00:00+11:00,480,0,480
B001,HAV-19-S02-3,S02,2025-10-16,2025-10-16T09:00:00+11:00,2025-10-16T17:00:00+11:00,480,0,480
B001,HAV-19-S02-4,S02,2025-10-17,2025-10-17T09:00:00+11:00,2025-10-17T15:00:00+11:00,360,0,360
B001,HAV-19-S03-0,S03,2025-10-13,2025-10-13T09:00:00+11:00,2025-10-13T17:00:00+11:00,480,0,480
B001,HAV-19-S03-1,S03,2025-10-14,2025-10-14T09:00:00+11:00,2025-10-14T17:00:00+11:00,480,0,480
B001,HAV-19-S03-2,S03,2025-10-15,2025-10-15T09:00:00+11:00,2025-10-15T17:00:00+11:00,480,0,480
B001,HAV-19-S03-3,S03,2025-10-16,2025-10-16T09:00:00+11:00,2025-10-16T17:00:00+11:00,480,0,480
B001,HAV-19-S03-4,S03,2025-10-17,2025-10-17T09:00:00+11:00,2025-10-17T15:00:00+11:00,360,0,360
B001,HAV-20-S01-0,S01,2025-10-20,2025-10-20T09:00:00+11:00,2025-10-20T17:00:00+11:00,480,0,480
B001,HAV-20-S01-1,S01,2025-10-21,2025-10-21T09:00:00+11:00,2025-10-21T17:00:00+11:00,480,0,480
B001,HAV-20-S01-2,S01,2025-10-22,2025-10-22T09:00:00+11:00,2025-10-22T17:00:00+11:00,480,0,480
B001,HAV-20-S01-3,S01,2025-10-23,2025-10-23T09:00:00+11:00,2025-10-23T17:00:00+11:00,480,0,480
B001,HAV-20-S01-4,S01,2025-10-24,2025-10-24T09:00:00+11:00,2025-10-24T15:00:00+11:00,360,0,360
B001,HAV-20-S02-0,S02,2025-10-20,2025-10-20T09:00:00+11:00,2025-10-20T17:00:00+11:00,480,0,480
B001,HAV-20-S02-1,S02,2025-10-21,2025-10-21T09:00:00+11:00,2025-10-21T17:00:00+11:00,480,0,480
B001,HAV-20-S02-2,S02,2025-10-22,2025-10-22T09:00:00+11:00,2025-10-22T17:00:00+11:00,480,0,480
B001,HAV-20-S02-3,S02,2025-10-23,2025-10-23T09:00:00+11:00,2025-10-23T17:00:00+11:00,480,0,480
B001,HAV-20-S02-4,S02,2025-10-24,2025-10-24T09:00:00+11:00,2025-10-24T15:00:00+11:00,360,0,360
B001,HAV-20-S03-0,S03,2025-10-20,2025-10-20T09:00:00+11:00,2025-10-20T17:00:00+11:00,480,0,480
B001,HAV-20-S03-1,S03,2025-10-21,2025-10-21T09:00:00+11:00,2025-10-21T17:00:00+11:00,480,0,480
B001,HAV-20-S03-2,S03,2025-10-22,2025-10-22T09:00:00+11:00,2025-10-22T17:00:00+11:00,480,0,480
B001,HAV-20-S03-3,S03,2025-10-23,2025-10-23T09:00:00+11:00,2025-10-23T17:00:00+11:00,480,0,480
B001,HAV-20-S03-4,S03,2025-10-24,2025-10-24T09:00:00+11:00,2025-10-24T15:00:00+11:00,360,0,360
B001,HAV-21-S01-0,S01,2025-10-27,2025-10-27T09:00:00+11:00,2025-10-27T17:00:00+11:00,480,0,480
B001,HAV-21-S01-1,S01,2025-10-28,2025-10-28T09:00:00+11:00,2025-10-28T17:00:00+11:00,480,0,480
B001,HAV-21-S01-2,S01,2025-10-29,2025-10-29T09:00:00+11:00,2025-10-29T17:00:00+11:00,480,0,480
B001,HAV-21-S01-3,S01,2025-10-30,2025-10-30T09:00:00+11:00,2025-10-30T17:00:00+11:00,480,0,480
B001,HAV-21-S01-4,S01,2025-10-31,2025-10-31T09:00:00+11:00,2025-10-31T15:00:00+11:00,360,0,360
B001,HAV-21-S02-0,S02,2025-10-27,2025-10-27T09:00:00+11:00,2025-10-27T17:00:00+11:00,480,0,480
B001,HAV-21-S02-1,S02,2025-10-28,2025-10-28T09:00:00+11:00,2025-10-28T17:00:00+11:00,480,0,480
B001,HAV-21-S02-2,S02,2025-10-29,2025-10-29T09:00:00+11:00,2025-10-29T17:00:00+11:00,480,0,480
B001,HAV-21-S02-3,S02,2025-10-30,2025-10-30T09:00:00+11:00,2025-10-30T17:00:00+11:00,480,0,480
B001,HAV-21-S02-4,S02,2025-10-31,2025-10-31T09:00:00+11:00,2025-10-31T15:00:00+11:00,360,0,360
B001,HAV-21-S03-0,S03,2025-10-27,2025-10-27T09:00:00+11:00,2025-10-27T17:00:00+11:00,480,0,480
B001,HAV-21-S03-1,S03,2025-10-28,2025-10-28T09:00:00+11:00,2025-10-28T17:00:00+11:00,480,0,480
B001,HAV-21-S03-2,S03,2025-10-29,2025-10-29T09:00:00+11:00,2025-10-29T17:00:00+11:00,480,0,480
B001,HAV-21-S03-3,S03,2025-10-30,2025-10-30T09:00:00+11:00,2025-10-30T17:00:00+11:00,480,0,480
B001,HAV-21-S03-4,S03,2025-10-31,2025-10-31T09:00:00+11:00,2025-10-31T15:00:00+11:00,360,0,360
B001,HAV-22-S01-0,S01,2025-11-03,2025-11-03T09:00:00+11:00,2025-11-03T17:00:00+11:00,480,0,480
B001,HAV-22-S01-1,S01,2025-11-04,2025-11-04T09:00:00+11:00,2025-11-04T17:00:00+11:00,480,0,480
B001,HAV-22-S01-2,S01,2025-11-05,2025-11-05T09:00:00+11:00,2025-11-05T17:00:00+11:00,480,0,480
B001,HAV-22-S01-3,S01,2025-11-06,2025-11-06T09:00:00+11:00,2025-11-06T17:00:00+11:00,480,0,480
B001,HAV-22-S01-4,S01,2025-11-07,2025-11-07T09:00:00+11:00,2025-11-07T15:00:00+11:00,360,0,360
B001,HAV-22-S02-0,S02,2025-11-03,2025-11-03T09:00:00+11:00,2025-11-03T17:00:00+11:00,480,0,480
B001,HAV-22-S02-1,S02,2025-11-04,2025-11-04T09:00:00+11:00,2025-11-04T17:00:00+11:00,480,0,480
B001,HAV-22-S02-2,S02,2025-11-05,2025-11-05T09:00:00+11:00,2025-11-05T17:00:00+11:00,480,0,480
B001,HAV-22-S02-3,S02,2025-11-06,2025-11-06T09:00:00+11:00,2025-11-06T17:00:00+11:00,480,0,480
B001,HAV-22-S02-4,S02,2025-11-07,2025-11-07T09:00:00+11:00,2025-11-07T15:00:00+11:00,360,0,360
B001,HAV-22-S03-0,S03,2025-11-03,2025-11-03T09:00:00+11:00,2025-11-03T17:00:00+11:00,480,0,480
B001,HAV-22-S03-1,S03,2025-11-04,2025-11-04T09:00:00+11:00,2025-11-04T17:00:00+11:00,480,0,480
B001,HAV-22-S03-2,S03,2025-11-05,2025-11-05T09:00:00+11:00,2025-11-05T17:00:00+11:00,480,0,480
B001,HAV-22-S03-3,S03,2025-11-06,2025-11-06T09:00:00+11:00,2025-11-06T17:00:00+11:00,480,0,480
B001,HAV-22-S03-4,S03,2025-11-07,2025-11-07T09:00:00+11:00,2025-11-07T15:00:00+11:00,360,0,360
B001,HAV-23-S01-0,S01,2025-11-10,2025-11-10T09:00:00+11:00,2025-11-10T17:00:00+11:00,480,0,480
B001,HAV-23-S01-1,S01,2025-11-11,2025-11-11T09:00:00+11:00,2025-11-11T17:00:00+11:00,480,0,480
B001,HAV-23-S01-2,S01,2025-11-12,2025-11-12T09:00:00+11:00,2025-11-12T17:00:00+11:00,480,0,480
B001,HAV-23-S01-3,S01,2025-11-13,2025-11-13T09:00:00+11:00,2025-11-13T17:00:00+11:00,480,0,480
B001,HAV-23-S01-4,S01,2025-11-14,2025-11-14T09:00:00+11:00,2025-11-14T15:00:00+11:00,360,0,360
B001,HAV-23-S02-0,S02,2025-11-10,2025-11-10T09:00:00+11:00,2025-11-10T17:00:00+11:00,480,0,480
B001,HAV-23-S02-1,S02,2025-11-11,2025-11-11T09:00:00+11:00,2025-11-11T17:00:00+11:00,480,0,480
B001,HAV-23-S02-2,S02,2025-11-12,2025-11-12T09:00:00+11:00,2025-11-12T17:00:00+11:00,480,0,480
B001,HAV-23-S02-3,S02,2025-11-13,2025-11-13T09:00:00+11:00,2025-11-13T17:00:00+11:00,480,0,480
B001,HAV-23-S02-4,S02,2025-11-14,2025-11-14T09:00:00+11:00,2025-11-14T15:00:00+11:00,360,0,360
B001,HAV-23-S03-0,S03,2025-11-10,2025-11-10T09:00:00+11:00,2025-11-10T17:00:00+11:00,480,0,480
B001,HAV-23-S03-1,S03,2025-11-11,2025-11-11T09:00:00+11:00,2025-11-11T17:00:00+11:00,480,0,480
B001,HAV-23-S03-2,S03,2025-11-12,2025-11-12T09:00:00+11:00,2025-11-12T17:00:00+11:00,480,0,480
B001,HAV-23-S03-3,S03,2025-11-13,2025-11-13T09:00:00+11:00,2025-11-13T17:00:00+11:00,480,0,480
B001,HAV-23-S03-4,S03,2025-11-14,2025-11-14T09:00:00+11:00,2025-11-14T15:00:00+11:00,360,0,360
B001,HAV-24-S01-0,S01,2025-11-17,2025-11-17T09:00:00+11:00,2025-11-17T17:00:00+11:00,480,0,480
B001,HAV-24-S01-1,S01,2025-11-18,2025-11-18T09:00:00+11:00,2025-11-18T17:00:00+11:00,480,0,480
B001,HAV-24-S01-2,S01,2025-11-19,2025-11-19T09:00:00+11:00,2025-11-19T17:00:00+11:00,480,0,480
B001,HAV-24-S01-3,S01,2025-11-20,2025-11-20T09:00:00+11:00,2025-11-20T17:00:00+11:00,480,0,480
B001,HAV-24-S01-4,S01,2025-11-21,2025-11-21T09:00:00+11:00,2025-11-21T15:00:00+11:00,360,0,360
B001,HAV-24-S02-0,S02,2025-11-17,2025-11-17T09:00:00+11:00,2025-11-17T17:00:00+11:00,480,0,480
B001,HAV-24-S02-1,S02,2025-11-18,2025-11-18T09:00:00+11:00,2025-11-18T17:00:00+11:00,480,0,480
B001,HAV-24-S02-2,S02,2025-11-19,2025-11-19T09:00:00+11:00,2025-11-19T17:00:00+11:00,480,0,480
B001,HAV-24-S02-3,S02,2025-11-20,2025-11-20T09:00:00+11:00,2025-11-20T17:00:00+11:00,480,0,480
B001,HAV-24-S02-4,S02,2025-11-21,2025-11-21T09:00:00+11:00,2025-11-21T15:00:00+11:00,360,0,360
B001,HAV-24-S03-0,S03,2025-11-17,2025-11-17T09:00:00+11:00,2025-11-17T17:00:00+11:00,480,0,480
B001,HAV-24-S03-1,S03,2025-11-18,2025-11-18T09:00:00+11:00,2025-11-18T17:00:00+11:00,480,0,480
B001,HAV-24-S03-2,S03,2025-11-19,2025-11-19T09:00:00+11:00,2025-11-19T17:00:00+11:00,480,0,480
B001,HAV-24-S03-3,S03,2025-11-20,2025-11-20T09:00:00+11:00,2025-11-20T17:00:00+11:00,480,0,480
B001,HAV-24-S03-4,S03,2025-11-21,2025-11-21T09:00:00+11:00,2025-11-21T15:00:00+11:00,360,0,360
B001,HAV-25-S01-0,S01,2025-11-24,2025-11-24T09:00:00+11:00,2025-11-24T17:00:00+11:00,480,0,480
B001,HAV-25-S01-1,S01,2025-11-25,2025-11-25T09:00:00+11:00,2025-11-25T17:00:00+11:00,480,0,480
B001,HAV-25-S01-2,S01,2025-11-26,2025-11-26T09:00:00+11:00,2025-11-26T17:00:00+11:00,480,0,480
B001,HAV-25-S01-3,S01,2025-11-27,2025-11-27T09:00:00+11:00,2025-11-27T17:00:00+11:00,480,0,480
B001,HAV-25-S01-4,S01,2025-11-28,2025-11-28T09:00:00+11:00,2025-11-28T15:00:00+11:00,360,0,360
B001,HAV-25-S02-0,S02,2025-11-24,2025-11-24T09:00:00+11:00,2025-11-24T17:00:00+11:00,480,0,480
B001,HAV-25-S02-1,S02,2025-11-25,2025-11-25T09:00:00+11:00,2025-11-25T17:00:00+11:00,480,0,480
B001,HAV-25-S02-2,S02,2025-11-26,2025-11-26T09:00:00+11:00,2025-11-26T17:00:00+11:00,480,0,480
B001,HAV-25-S02-3,S02,2025-11-27,2025-11-27T09:00:00+11:00,2025-11-27T17:00:00+11:00,480,0,480
B001,HAV-25-S02-4,S02,2025-11-28,2025-11-28T09:00:00+11:00,2025-11-28T15:00:00+11:00,360,0,360
B001,HAV-25-S03-0,S03,2025-11-24,2025-11-24T09:00:00+11:00,2025-11-24T17:00:00+11:00,480,0,480
B001,HAV-25-S03-1,S03,2025-11-25,2025-11-25T09:00:00+11:00,2025-11-25T17:00:00+11:00,480,0,480
B001,HAV-25-S03-2,S03,2025-11-26,2025-11-26T09:00:00+11:00,2025-11-26T17:00:00+11:00,480,0,480
B001,HAV-25-S03-3,S03,2025-11-27,2025-11-27T09:00:00+11:00,2025-11-27T17:00:00+11:00,480,0,480
B001,HAV-25-S03-4,S03,2025-11-28,2025-11-28T09:00:00+11:00,2025-11-28T15:00:00+11:00,360,0,360
B001,HAV-26-S01-0,S01,2025-12-01,2025-12-01T09:00:00+11:00,2025-12-01T17:00:00+11:00,480,0,480
B001,HAV-26-S01-1,S01,2025-12-02,2025-12-02T09:00:00+11:00,2025-12-02T17:00:00+11:00,480,0,480
B001,HAV-26-S01-2,S01,2025-12-03,2025-12-03T09:00:00+11:00,2025-12-03T17:00:00+11:00,480,0,480
B001,HAV-26-S01-3,S01,2025-12-04,2025-12-04T09:00:00+11:00,2025-12-04T17:00:00+11:00,480,0,480
B001,HAV-26-S01-4,S01,2025-12-05,2025-12-05T09:00:00+11:00,2025-12-05T15:00:00+11:00,360,0,360
B001,HAV-26-S02-0,S02,2025-12-01,2025-12-01T09:00:00+11:00,2025-12-01T17:00:00+11:00,480,0,480
B001,HAV-26-S02-1,S02,2025-12-02,2025-12-02T09:00:00+11:00,2025-12-02T17:00:00+11:00,480,0,480
B001,HAV-26-S02-2,S02,2025-12-03,2025-12-03T09:00:00+11:00,2025-12-03T17:00:00+11:00,480,0,480
B001,HAV-26-S02-3,S02,2025-12-04,2025-12-04T09:00:00+11:00,2025-12-04T17:00:00+11:00,480,0,480
B001,HAV-26-S02-4,S02,2025-12-05,2025-12-05T09:00:00+11:00,2025-12-05T15:00:00+11:00,360,0,360
B001,HAV-26-S03-0,S03,2025-12-01,2025-12-01T09:00:00+11:00,2025-12-01T17:00:00+11:00,480,0,480
B001,HAV-26-S03-1,S03,2025-12-02,2025-12-02T09:00:00+11:00,2025-12-02T17:00:00+11:00,480,0,480
B001,HAV-26-S03-2,S03,2025-12-03,2025-12-03T09:00:00+11:00,2025-12-03T17:00:00+11:00,480,0,480
B001,HAV-26-S03-3,S03,2025-12-04,2025-12-04T09:00:00+11:00,2025-12-04T17:00:00+11:00,480,0,480
B001,HAV-26-S03-4,S03,2025-12-05,2025-12-05T09:00:00+11:00,2025-12-05T15:00:00+11:00,360,0,360
B001,HAV-27-S01-0,S01,2025-12-08,2025-12-08T09:00:00+11:00,2025-12-08T17:00:00+11:00,480,0,480
B001,HAV-27-S01-1,S01,2025-12-09,2025-12-09T09:00:00+11:00,2025-12-09T17:00:00+11:00,480,0,480
B001,HAV-27-S01-2,S01,2025-12-10,2025-12-10T09:00:00+11:00,2025-12-10T17:00:00+11:00,480,0,480
B001,HAV-27-S01-3,S01,2025-12-11,2025-12-11T09:00:00+11:00,2025-12-11T17:00:00+11:00,480,0,480
B001,HAV-27-S01-4,S01,2025-12-12,2025-12-12T09:00:00+11:00,2025-12-12T15:00:00+11:00,360,0,360
B001,HAV-27-S02-0,S02,2025-12-08,2025-12-08T09:00:00+11:00,2025-12-08T17:00:00+11:00,480,0,480
B001,HAV-27-S02-1,S02,2025-12-09,2025-12-09T09:00:00+11:00,2025-12-09T17:00:00+11:00,480,0,480
B001,HAV-27-S02-2,S02,2025-12-10,2025-12-10T09:00:00+11:00,2025-12-10T17:00:00+11:00,480,0,480
B001,HAV-27-S02-3,S02,2025-12-11,2025-12-11T09:00:00+11:00,2025-12-11T17:00:00+11:00,480,0,480
B001,HAV-27-S02-4,S02,2025-12-12,2025-12-12T09:00:00+11:00,2025-12-12T15:00:00+11:00,360,0,360
B001,HAV-27-S03-0,S03,2025-12-08,2025-12-08T09:00:00+11:00,2025-12-08T17:00:00+11:00,480,0,480
B001,HAV-27-S03-1,S03,2025-12-09,2025-12-09T09:00:00+11:00,2025-12-09T17:00:00+11:00,480,0,480
B001,HAV-27-S03-2,S03,2025-12-10,2025-12-10T09:00:00+11:00,2025-12-10T17:00:00+11:00,480,0,480
B001,HAV-27-S03-3,S03,2025-12-11,2025-12-11T09:00:00+11:00,2025-12-11T17:00:00+11:00,480,0,480
B001,HAV-27-S03-4,S03,2025-12-12,2025-12-12T09:00:00+11:00,2025-12-12T15:00:00+11:00,360,0,360
B001,HAV-28-S01-0,S01,2025-12-15,2025-12-15T09:00:00+11:00,2025-12-15T17:00:00+11:00,480,0,480
B001,HAV-28-S01-1,S01,2025-12-16,2025-12-16T09:00:00+11:00,2025-12-16T17:00:00+11:00,480,0,480
B001,HAV-28-S01-2,S01,2025-12-17,2025-12-17T09:00:00+11:00,2025-12-17T17:00:00+11:00,480,0,480
B001,HAV-28-S01-3,S01,2025-12-18,2025-12-18T09:00:00+11:00,2025-12-18T17:00:00+11:00,480,0,480
B001,HAV-28-S01-4,S01,2025-12-19,2025-12-19T09:00:00+11:00,2025-12-19T15:00:00+11:00,360,0,360
B001,HAV-28-S02-0,S02,2025-12-15,2025-12-15T09:00:00+11:00,2025-12-15T17:00:00+11:00,480,0,480
B001,HAV-28-S02-1,S02,2025-12-16,2025-12-16T09:00:00+11:00,2025-12-16T17:00:00+11:00,480,0,480
B001,HAV-28-S02-2,S02,2025-12-17,2025-12-17T09:00:00+11:00,2025-12-17T17:00:00+11:00,480,0,480
B001,HAV-28-S02-3,S02,2025-12-18,2025-12-18T09:00:00+11:00,2025-12-18T17:00:00+11:00,480,0,480
B001,HAV-28-S02-4,S02,2025-12-19,2025-12-19T09:00:00+11:00,2025-12-19T15:00:00+11:00,360,0,360
B001,HAV-28-S03-0,S03,2025-12-15,2025-12-15T09:00:00+11:00,2025-12-15T17:00:00+11:00,480,0,480
B001,HAV-28-S03-1,S03,2025-12-16,2025-12-16T09:00:00+11:00,2025-12-16T17:00:00+11:00,480,0,480
B001,HAV-28-S03-2,S03,2025-12-17,2025-12-17T09:00:00+11:00,2025-12-17T17:00:00+11:00,480,0,480
B001,HAV-28-S03-3,S03,2025-12-18,2025-12-18T09:00:00+11:00,2025-12-18T17:00:00+11:00,480,0,480
B001,HAV-28-S03-4,S03,2025-12-19,2025-12-19T09:00:00+11:00,2025-12-19T15:00:00+11:00,360,0,360
B001,HAV-29-S01-0,S01,2025-12-22,2025-12-22T09:00:00+11:00,2025-12-22T17:00:00+11:00,480,0,480
B001,HAV-29-S01-1,S01,2025-12-23,2025-12-23T09:00:00+11:00,2025-12-23T17:00:00+11:00,480,0,480
B001,HAV-29-S01-2,S01,2025-12-24,2025-12-24T09:00:00+11:00,2025-12-24T17:00:00+11:00,480,0,480
B001,HAV-29-S01-3,S01,2025-12-25,2025-12-25T09:00:00+11:00,2025-12-25T17:00:00+11:00,480,0,480
B001,HAV-29-S01-4,S01,2025-12-26,2025-12-26T09:00:00+11:00,2025-12-26T15:00:00+11:00,360,0,360
B001,HAV-29-S02-0,S02,2025-12-22,2025-12-22T09:00:00+11:00,2025-12-22T17:00:00+11:00,480,0,480
B001,HAV-29-S02-1,S02,2025-12-23,2025-12-23T09:00:00+11:00,2025-12-23T17:00:00+11:00,480,0,480
B001,HAV-29-S02-2,S02,2025-12-24,2025-12-24T09:00:00+11:00,2025-12-24T17:00:00+11:00,480,0,480
B001,HAV-29-S02-3,S02,2025-12-25,2025-12-25T09:00:00+11:00,2025-12-25T17:00:00+11:00,480,0,480
B001,HAV-29-S02-4,S02,2025-12-26,2025-12-26T09:00:00+11:00,2025-12-26T15:00:00+11:00,360,0,360
B001,HAV-29-S03-0,S03,2025-12-22,2025-12-22T09:00:00+11:00,2025-12-22T17:00:00+11:00,480,0,480
B001,HAV-29-S03-1,S03,2025-12-23,2025-12-23T09:00:00+11:00,2025-12-23T17:00:00+11:00,480,0,480
